,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
66,"Genetic Improvement (GI) of software automatically creates alternative software versions that are improved according to certain properties of interests (e.g., running-time). Search-based GI excels at navigating large program spaces, but operates primarily at the syntactic level. In contrast, Large Language Models (LLMs) offer semantic-aware edits, yet lack goal-directed feedback and control (which is instead a strength of GI). As such, we propose the investigation of a new research line on AI-powered GI aimed at incorporating semantic aware search. We take a first step at it by augmenting GI with the use of automated clustering of LLM edits. We provide initial empirical evidence that our proposal, dubbed PatchCat, allows us to automatically and effectively categorize LLM-suggested patches. PatchCat identified 18 different types of software patches and categorized newly suggested patches with high accuracy. It also enabled detecting NoOp edits in advance and, prospectively, to skip test suite execution to save resources in many cases. These results, coupled with the fact that PatchCat works with small, local LLMs, are a promising step toward interpretable, efficient, and green GI. We outline a rich agenda of future work and call for the community to join our vision of building a principled understanding of LLM-driven mutations, guiding the GI search process with semantic signals.","软件的遗传改进( GI) 自动创建替代软件版本, 根据某些利益特性( 例如, 运行时间) 得到改进。 基于搜索的 GI 优势 浏览大型程序空间, 但主要在合成层面上运行 。 相反, 大语言模型( LLLMs) 提供语义识别编辑, 但却缺乏目标导向的反馈和控制( 而不是GI的强力 ) 。 因此, 我们提议调查AI- ower 引擎的新研究线, 以纳入语义意识搜索。 我们的第一步是使用LLOM编辑的自动组合来增加 GI 。 我们提供了初步的经验证据, 证明我们的提议, 被称为 PatchCat , 允许我们自动和有效地将LLM-sugged 补丁进行分类。 PatchCat 确定了18种不同类型的软件补丁, 并以高精度对新建议的补丁进行分类 。 因此, 我们还能够提前发现NoOp 编辑, 并预期地跳过测试套执行, 以节省资源。 这些结果是, 加上 PatchCat 与小、 当地 LIMM 公司的高级搜索计划, 的精准, 将我们未来的GIIMLM 议程的精准的精准, 加入一个绿色议程的精准, 。","Karine Even-Mendoza, Alexander Brownlee, Alina Geiger, Carol Hanna, Justyna Petke, Federica Sarro, Dominik Sobania",2025-08-25T14:49:29Z,LLM-Guided Genetic Improvement: Envisioning Semantic Aware Automated   Software Evolution,LLM-geführte genetische Verbesserung: Visioning Semantic Aware Automated Software Evolution,LLM-LLM-指导基因改进:设想对语义有意识的自动软件演变,http://arxiv.org/abs/2508.18089v1
67,"Context: The Debian system has historically participated in academic works and scientific projects, with well-known examples including NeuroDebian, Debian Med, Debsources, Debian Science, and Debian GIS, where the scientific relevance of Debian and its contribution to the Research Software ecosystem are evident.   Objective: The objective of this study is to investigate the Debian system through academic publications, with the aim of classifying articles, mapping research, identifying trends, and finding opportunities.   Method: The study is based on a bibliometric analysis starting with an initial search for the term ""Debian"" in the titles, abstracts, or keywords of academic publications, using the Scopus database. This analysis calculates metrics of co-citation, co-authorship, and word co-occurrence, and is guided by a set of research questions and criteria for inclusion and exclusion to conduct the bibliometric analysis.   Results: The study includes a set of articles published across various fields of knowledge, providing a map of the academic publication space about Debian. The study's data will be available in a public repository, reporting demographic and bibliometric trends, including the most cited articles, active countries, researchers, and popular conferences.   Conclusion: Results includes a bibliometric and demographic analysis identified in publications about Debian, shedding light on the intellectual structure of academic research. The results of the analyses can help researchers gain an overview of existing trends in publications about Debian and identify areas that require more attention from the scientific community.","Debian系统历来参与学术工作和科学项目,有众所周知的例子,包括NeuroDebian、Debian Med、Debsourts、Debsources、Debian Science和Debian GIS。 Debian的科技相关性及其对研究软件生态系统的贡献是显而易见的。目标:本研究的目的是通过学术出版物调查Debian系统,目的是对文章进行分类、绘制研究、查明趋势和寻找机会。方法:本研究以二元分析为基础,首先是初步搜索学术出版物标题、摘要或关键词中的“Debian”一词。这一分析计算出共同引用、共同编写和词共写对研究软件生态系统的贡献。本研究以一系列研究问题和标准为指导,以便纳入和排除进行数学分析。结果:本研究包括一系列在各种知识领域发表的文章,提供Debian学术出版物空间的地图。该研究的数据将在公共储存库中提供,报告共同引用、共同编写和共同引用的词汇的度和共同出现情况,并以一组研究问题的标准为指导。该研究,包括所列举的学术研究的学术研究领域的现有论文、论文的论文,可以确定关于读者的学术研究领域,以及统计分析中的现有论文分析。","Joenio Marques da Costa, Christina von Flach",2025-08-25T14:37:50Z,Debian in the Research Software Ecosystem: A Bibliometric Analysis,Debian im Forschungssoftware-Ökosystem: Eine bibliometrische Analyse,Debian in Research Soft软件生态系统研究Debian: 生物量分析,http://arxiv.org/abs/2508.18073v1
68,"Modern systems operate in multiple contexts making variability a fundamental aspect of Configurable Software Systems (CSSs). Variability, implemented via pre-processor directives (e.g., #ifdef blocks) interleaved with other code and spread across files, complicates maintenance and increases error risk. Despite its importance, little is known about how variable code is distributed among developers or whether conventional expertise metrics adequately capture variable code proficiency. This study investigates developers' engagement with variable versus mandatory code, the concentration of variable code workload, and the effectiveness of expertise metrics in CSS projects. We mined repositories of 25 CSS projects, analyzing 450,255 commits from 9,678 developers. Results show that 59% of developers never modified variable code, while about 17% were responsible for developing and maintaining 83% of it. This indicates a high concentration of variable code expertise among a few developers, suggesting that task assignments should prioritize these specialists. Moreover, conventional expertise metrics performed poorly--achieving only around 55% precision and 50% recall in identifying developers engaged with variable code. Our findings highlight an unbalanced distribution of variable code responsibilities and underscore the need to refine expertise metrics to better support task assignments in CSS projects, thereby promoting a more equitable workload distribution.","现代系统在多种情况下运作,使可配置软件系统(CSS)的一个基本方面变得多变性。通过预处理指令(例如#ifdef区块)与其他代码交错执行的多变性(例如#ifdef区块)与其他代码交叉,使维护工作复杂化并增加了错误风险。尽管它很重要,但对于可变代码如何在开发者之间分配,或者常规专门知识衡量标准是否充分体现可变代码熟练度,却知之甚少。这项研究调查了开发者与可变代码相对强制代码的关联性,可变代码工作量的集中性,以及CSS项目专门知识衡量标准的有效性。我们挖掘了25个CSS项目的储存库,对450 25555个开发者进行了分析。结果显示,59%的开发者从未修改可变代码,而约17%的开发者负责开发和维护83%的代码。这表明,不同代码专门知识高度集中于少数开发者,表明任务分配应优先考虑这些专家。此外,常规专门知识衡量标准只取得了大约55%的精确度,在确定可变代码开发者时有50%的准确度。我们的调查结果突出了可变代码责任分配不平衡,并强调需要改进C标准,从而更好地支持任务分配。","Karolina M. Milano, Wesley K. G. Assunção, Bruno B. P. Cafeo",2025-08-25T14:29:20Z,A Large-Scale Study on Developer Engagement and Expertise in   Configurable Software System Projects,Eine groß angelegte Studie über Entwicklerengagement und Expertise in konfigurierbaren Software-Systemprojekten,关于可配置软件系统项目开发者参与和专长的大型研究,http://arxiv.org/abs/2508.18070v1
69,"Code cloning is frequently observed in software development, often leading to a variety of maintenance and security issues. While substantial research has been conducted on code cloning in traditional software, to the best of my knowledge, there is a lack of studies on cloning in VR software that consider its unique nature, particularly the presence of numerous serialized files in conjunction with the source code. In this paper, we conduct the first large-scale quantitative empirical analysis of software clones in 345 open-source VR projects, using the NiCad detector for source code clone detection and large language models (LLMs) for identifying serialized file clones. Our study leads to a number of insights into cloning phenomena in VR software, guided by seven carefully formulated research questions. These findings, along with their implications, are anticipated to provide useful guidance for both researchers and software developers within the VR field.","在软件开发中经常看到克隆守则,这往往导致各种维护和安全问题。虽然根据我所知,对传统软件中的克隆编码进行了大量研究,但对VR软件中的克隆进行了大量研究,这些研究考虑到克隆的独有性质,特别是结合源代码存在许多序列文件。在本文件中,我们在345个开放源代码VR项目中对软件克隆进行首次大规模定量经验分析,利用Nicad探测器检测源代码克隆和大语言模型来识别序列化的克隆文件。我们的研究导致对VR软件中的克隆现象进行若干深入了解,并受到七个精心拟订的研究问题的指导。这些研究结果及其影响预计将为VR领域的研究人员和软件开发者提供有益的指导。","Huashan Chen, Zisheng Huang, Yifan Xu, Wenjie Huang, Jinfu Chen, Haotang Li, Kebin Peng, Feng Liu, Sen He",2025-08-25T14:01:22Z,Unveiling Code Clone Patterns in Open Source VR Software: An Empirical   Study,Enthüllen von Code-Klonmustern in Open Source VR-Software: Eine empirische Studie,开放源码 VR 软件中未解码的克隆模式:经验研究,http://arxiv.org/abs/2501.07165v2
70,"The ultimate goal of code agents is to solve complex tasks autonomously. Although large language models (LLMs) have made substantial progress in code generation, real-world tasks typically demand full-fledged code repositories rather than simple scripts. Building such repositories from scratch remains a major challenge. Fortunately, GitHub hosts a vast, evolving collection of open-source repositories, which developers frequently reuse as modular components for complex tasks. Yet, existing frameworks like OpenHands and SWE-Agent still struggle to effectively leverage these valuable resources. Relying solely on README files provides insufficient guidance, and deeper exploration reveals two core obstacles: overwhelming information and tangled dependencies of repositories, both constrained by the limited context windows of current LLMs. To tackle these issues, we propose RepoMaster, an autonomous agent framework designed to explore and reuse GitHub repositories for solving complex tasks. For efficient understanding, RepoMaster constructs function-call graphs, module-dependency graphs, and hierarchical code trees to identify essential components, providing only identified core elements to the LLMs rather than the entire repository. During autonomous execution, it progressively explores related components using our exploration tools and prunes information to optimize context usage. Evaluated on the adjusted MLE-bench, RepoMaster achieves a 110% relative boost in valid submissions over the strongest baseline OpenHands. On our newly released GitTaskBench, RepoMaster lifts the task-pass rate from 40.7% to 62.9% while reducing token usage by 95%. Our code and demonstration materials are publicly available at https://github.com/QuantaAlpha/RepoMaster.","虽然大型语言模型(LLMS)在代码生成方面取得了长足的进步,但现实世界的任务通常需要完全的代码库而不是简单的脚本。从零开始建立这样的库仍然是一个重大挑战。幸运的是,GitHub拥有一个庞大的、不断发展的开放源库库库,开发者经常将其用作复杂任务的模块组件。然而,OpenHands和SWE-Agent等现有框架仍然在努力有效地利用这些宝贵的资源。只依靠README文件提供不足够的指导,更深入的探索揭示了两个核心障碍:大量的信息和储存库的纠缠依赖性,两者都受到当前LLMS有限的背景窗口的制约。为了解决这些问题,我们建议RepHub是一个旨在探索和再利用 GitHub 库库库库的自主性框架。为了有效理解,RepoMaster构建了函数召回图、模块依赖性图表和最强的代码以识别基本组件,仅向LIMS提供已确认的核心元素,而不是整个储存库。在自动执行期间,在SUDQLIM/Real Veal Veal Veal上,它逐步探索了我们使用比值相关工具,然后在Seral Veal Veal Risal Veal Vial 上,在使用我们现有工具上实现Serus 和Risalview Risal lial","Huacan Wang, Ziyi Ni, Shuo Zhang, Shuo Lu, Sen Hu, Ziyang He, Chen Hu, Jiaye Lin, Yifu Guo, Ronghao Chen, Xin Li, Daxin Jiang, Yuntao Du, Pin Lyu",2025-08-25T13:40:36Z,RepoMaster: Autonomous Exploration and Understanding of GitHub   Repositories for Complex Task Solving,RepoMaster: Autonome Exploration und Verständnis von GitHub-Lagerstätten für komplexe Aufgabenlösung,RepoMaster:为复杂任务解决而自主探索和了解GitHub储存库,http://arxiv.org/abs/2505.21577v3
71,"Modern Code Review (MCR) is a standard practice in software engineering, yet it demands substantial time and resource investments. Recent research has increasingly explored automating core review tasks using machine learning (ML) and deep learning (DL). As a result, there is substantial variability in task definitions, datasets, and evaluation procedures. This study provides the first comprehensive analysis of MCR automation research, aiming to characterize the field's evolution, formalize learning tasks, highlight methodological challenges, and offer actionable recommendations to guide future research. Focusing on the primary code review tasks, we systematically surveyed 691 publications and identified 24 relevant studies published between May 2015 and April 2024. Each study was analyzed in terms of tasks, models, metrics, baselines, results, validity concerns, and artifact availability. In particular, our analysis reveals significant potential for standardization, including 48 task metric combinations, 22 of which were unique to their original paper, and limited dataset reuse. We highlight challenges and derive concrete recommendations for examples such as the temporal bias threat, which are rarely addressed so far. Our work contributes to a clearer overview of the field, supports the framing of new research, helps to avoid pitfalls, and promotes greater standardization in evaluation practices.","现代代码审查(MCR)是软件工程的一个标准做法,但它需要大量的时间和资源投资。最近的研究越来越多地探索利用机器学习(ML)和深层学习(DL)实现核心审查任务自动化。结果,任务定义、数据集和评价程序有很大差异。本研究对MCR自动化研究进行了首次全面分析,目的是说明实地的演变,正式确定学习任务,突出方法挑战,并提出可操作的建议,以指导今后的研究。我们以初级代码审查任务为重点,系统调查691份出版物,并确定了2015年5月至2024年4月出版的24份相关研究。每一项研究都从任务、模型、指标、基线、结果、有效性关切和艺术品可得性等方面分析了。特别是,我们的分析揭示了标准化的巨大潜力,包括48个任务指标组合,其中22个是其原始文件独有的,而且数据集再利用有限。我们着重指出挑战,并为诸如时间偏差威胁等极少得到处理的事例提出具体建议。我们的工作有助于更清楚地了解实地情况,支持新研究的构建,有助于避免陷阱,促进更大的标准化。","Robert Heumüller, Frank Ortmeier",2025-08-25T13:12:48Z,Previously on... Automating Code Review,Bisher bei Automating Code Review,《自动代码审查》前情回顾,http://arxiv.org/abs/2508.18003v1
72,"Digital twins (DTs) are increasingly utilized to monitor, manage, and optimize complex systems across various domains, including civil engineering. A core requirement for an effective DT is to act as a fast, accurate, and maintainable surrogate of its physical counterpart, the physical twin (PT). To this end, machine learning (ML) is frequently employed to (i) construct real-time DT prototypes using efficient reduced-order models (ROMs) derived from high-fidelity simulations of the PT's nominal behavior, and (ii) specialize these prototypes into DT instances by leveraging historical sensor data from the target PT. Despite the broad applicability of ML, its use in DT engineering remains largely ad hoc. Indeed, while conventional ML pipelines often train a single model for a specific task, DTs typically require multiple, task- and domain-dependent models. Thus, a more structured approach is required to design DTs.   In this paper, we introduce DesCartes Builder, an open-source tool to enable the systematic engineering of ML-based pipelines for real-time DT prototypes and DT instances. The tool leverages an open and flexible visual data flow paradigm to facilitate the specification, composition, and reuse of ML models. It also integrates a library of parameterizable core operations and ML algorithms tailored for DT design. We demonstrate the effectiveness and usability of DesCartes Builder through a civil engineering use case involving the design of a real-time DT prototype to predict the plastic strain of a structure.","数字双胞胎(DTs)越来越多地被用来监测、管理和优化各个领域的复杂系统,包括土木工程; 有效DT的核心要求是作为一个快速、准确和可维持的替代物,即物理对口(PT),为此,经常使用机器学习(ML),以便(一) 利用对PT名义行为进行高不成熟模拟产生的高效减序模型(ROM),建立实时DT原型(ROMs),并(二) 利用目标PT提供的历史传感器数据,将这些原型专门化为DT情况。尽管ML具有广泛适用性,但在DT工程中仍在很大程度上是临时性的。事实上,传统的ML输电管道往往为具体任务培训单一的模式,但DTs通常需要多个、任务和领域依赖的模式。 因此,设计DTs(ROM)需要更结构化的方法。 在本文中,我们介绍DCartes 构建一个开放源工具,使基于ML管道的管道系统工程工程,用于实时DT原型原型和DT标准。","Eduardo de Conto, Blaise Genest, Arvind Easwaran, Nicholas Ng, Shweta Menon",2025-08-25T12:57:34Z,DesCartes Builder: A Tool to Develop Machine-Learning Based Digital   Twins,"DesCartes Builder: Ein Werkzeug, um maschinenlernende digitale Zwillinge zu entwickeln",Descartes 构建器: 开发基于机器学习的数码双双工具,http://arxiv.org/abs/2508.17988v1
73,"As digital government platforms become central to public service delivery, understanding citizen assessment is crucial for enhancing usability, trust, and inclusivity. This study investigates citizen satisfaction with the e-government services in Saudi Arabia through a quality-in-use framework based on ISO/IEC 25010 and ISO/IEC 25022 standards, interpreted through the lens of the Unified Theory of Acceptance and Use of Technology (UTAUT). A structured questionnaire was administered to 500 citizens, yielding 276 valid responses. Satisfaction was evaluated across four dimensions: overall satisfaction, feature satisfaction, trust, and emotional engagement (pleasure). The findings demonstrate consistently high levels of satisfaction regarding usability and trust, aligning with Saudi Arabia's top-tier global ranking in e-government development. However, the results also highlight persistent challenges related to service clarity and system responsiveness. Emotional engagement was limited, indicating that users perceive these services primarily as functional tools rather than as engaging digital experiences. The study offers valuable insights for policymakers and contributes to the theoretical integration of standards-based and behavioral adoption models in the context of citizenship.","由于数字政府平台成为提供公共服务的核心,了解公民评估对于提高可用性、信任和包容性至关重要。本研究报告调查了公民对沙特阿拉伯电子政务服务的满意度,其方法是根据ISO/IEC 25010和ISO/IEC 25022标准制定的质量使用框架,该框架以ISO/IEC 25010和ISO/IEC 25022标准为基础,通过统一接受和使用技术理论(UTAUT)加以解释。对500名公民进行了结构化问卷调查,得出了276份有效答复。对满意度进行了四个方面的评估:总体满意度、特征满意度、信任和情感参与(喜悦)。研究结果表明,在电子政务发展方面,对可用性和信任程度始终保持高度的满意度,这与沙特阿拉伯的全球最高一级电子政务发展排名相一致。但是,研究结果还突显了与服务清晰性和系统应对能力有关的长期挑战。情感接触有限,表明用户认为这些服务主要是功能性工具,而不是数字经验。研究为决策者提供了宝贵的见解,有助于在公民背景下从理论上整合基于标准和行为采纳模式。",Mohammed O. Alannsary,2025-08-25T11:29:26Z,"Evaluating Citizen Satisfaction with Saudi Arabia's E-Government   Services: A Standards-Based, Theory-Informed Approach","Bewertung der Zufriedenheit der Bürger mit den E-Government-Diensten Saudi-Arabiens: Ein normbasierter, theorieinformierter Ansatz",评价公民对沙特阿拉伯电子政府服务的满意程度:基于标准、理论、综合方法,http://arxiv.org/abs/2508.17912v1
74,"Artificial Intelligence has gained a lot of attention recently, it has been utilized in several fields ranging from daily life activities, such as responding to emails and scheduling appointments, to manufacturing and automating work activities. Artificial Intelligence systems are mainly implemented as software solutions, and it is essential to discover and remove software defects to assure its quality using defect analysis which is one of the major activities that contribute to software quality. Despite the proliferation of AI-based systems, current defect analysis models fail to capture their unique attributes. This paper proposes a framework inspired by the Orthogonal Defect Classification (ODC) paradigm and enables defect analysis of Artificial Intelligence systems while recognizing its special attributes and characteristics. This study demonstrated the feasibility of modifying ODC for AI systems to classify its defects. The ODC was adjusted to accommodate the Data, Learning, and Thinking aspects of AI systems which are newly introduced classification dimensions. This adjustment involved the introduction of an additional attribute to the ODC attributes, the incorporation of a new severity level, and the substitution of impact areas with characteristics pertinent to AI systems. The framework was showcased by applying it to a publicly available Machine Learning bug dataset, with results analyzed through one-way and two-way analysis. The case study indicated that defects occurring during the Learning phase were the most prevalent and were significantly linked to high-severity classifications. In contrast, defects identified in the Thinking phase had a disproportionate effect on trustworthiness and accuracy. These findings illustrate AIODC's capability to identify high-risk defect categories and inform focused quality assurance measures.","人工智能系统主要作为软件解决方案加以实施,必须发现并消除软件缺陷,以确保软件质量,这是促进软件质量的主要活动之一。尽管以AI为基础的系统扩散,但目前的缺陷分析模型未能反映其独特特性。本文件提出了一个受Orthogoal Defect 分类(ODC)模式启发的框架,并允许对人工智能系统进行缺陷分析,同时承认其特殊特性和特性。这项研究表明,修改人工智能系统ODC以便对其缺陷进行分类的可行性。对ODC进行调整,以适应数据、学习和考虑软件系统的某些方面,这是新近引入的分类层面之一。这种调整涉及引入与ODC属性的附加属性,纳入新的严重程度,以及替代影响领域与AI系统相关特性。框架通过将其应用到公开提供的机器学习错误数据系统进行缺陷分析,同时承认其特殊特性和特性。这一框架展示了修改软件系统对AI系统进行分类的可行性,以便对其缺陷进行分类;ODC进行了调整,以适应数据、学习和思考系统的某些方面,通过一个阶段对结果进行了高度的对比分析。",Mohammed O. Alannsary,2025-08-25T11:15:31Z,A Defect Classification Framework for AI-Based Software Systems (AI-ODC),Ein mangelhafter Klassifikationsrahmen für KI-basierte Softwaresysteme (AI-ODC),AI-ODC AI软件系统缺陷分类框架(AI-ODC),http://arxiv.org/abs/2508.17900v1
75,"The development of advanced software tools for power system analysis requires extensive programming expertise. Even when using open-source tools, programming skills are essential to modify built-in models. This can be particularly challenging for domain experts who lack coding proficiency. This paper introduces modelSolver, a software solution with a new framework centered around symbolic mathematical modeling. The proposed paradigm facilitates defining models through intuitive mathematical expressions, thus eliminating the need for traditional programming constructs such as arrays, loops, and sparse matrix computations. The modelSolver focuses on power flow and state estimation using an open-box approach, which allows users to specify custom models using either real or complex variables. Unlike existing tools that rely on hard-coded models, modelSolver enables the representation of a wide range of advanced functionalities, including power flow with voltage regulators and load tap changers, continuation power flow, and Gauss-Newton state estimation with equality constraints. Compatibility with MATPOWER is ensured via a converter that automates importing data files. The framework prioritizes model-driven development and empowers domain experts to focus on power system modeling without programming barriers. It aims to simplify power system computations, making them more accessible to students, scientists, and practitioners.","用于动力系统分析的先进软件工具的开发需要广泛的编程专门知识。即使使用开放源码工具,编程技能对于修改内建模型也至关重要。这对于缺乏编码熟练程度的域专家来说可能特别具有挑战性。本文介绍了模型求解,这是一个以象征性数学模型为核心的新框架的软件解决方案。拟议的范式有助于通过直观数学表达方式界定模型,从而消除对诸如阵列、循环和稀有矩阵计算等传统编程结构的需求。模型求解侧重于使用开放框方法进行电流和国家估算,使用户能够使用实际或复杂的变量指定定制模型。与现有工具不同,模型求知能够代表广泛的先进功能,包括电源源源源源源源源源码调节器和载重控器转换器、持续电源流和带有平等限制的高斯-纽顿州估算器等。通过与自动输入数据文档的转换器确保与MATPOWER兼容性。框架优先考虑由模型驱动的开发和授权域专家侧重于不受编程障碍的动力系统建模和系统计算。它旨在简化动力系统,使学生能够进行更方便地进行编程计算。","Izudin Dzafic, Rabih A. Jabr",2025-08-25T10:43:49Z,modelSolver: A Symbolic Model-Driven Solver for Power Network Simulation   and Monitoring,modelSolver: Ein symbolischer modellgetriebener Solver für Power Network Simulation und Monitoring,模型求解:一个用于电力网络模拟和监测的示范示范式动力网络模拟和监测溶剂,http://arxiv.org/abs/2508.17882v1
76,"The rapid evolution of Android malware poses significant challenges to the maintenance and security of mobile applications (apps). Traditional detection techniques often struggle to keep pace with emerging malware variants that employ advanced tactics such as code obfuscation and dynamic behavior triggering. One major limitation of these approaches is their inability to localize malicious payloads at a fine-grained level, hindering precise understanding of malicious behavior. This gap in understanding makes the design of effective and targeted mitigation strategies difficult, leaving mobile apps vulnerable to continuously evolving threats.   To address this gap, we propose MalLoc, a novel approach that leverages the code understanding capabilities of large language models (LLMs) to localize malicious payloads at a fine-grained level within Android malware. Our experimental results demonstrate the feasibility and effectiveness of using LLMs for this task, highlighting the potential of MalLoc to enhance precision and interpretability in malware analysis. This work advances beyond traditional detection and classification by enabling deeper insights into behavior-level malicious logic and opens new directions for research, including dynamic modeling of localized threats and targeted countermeasure development.","Android 恶意软件的迅速演变给移动应用程序(应用程序)的维护和安全带来了重大挑战。传统检测技术往往难以跟上使用代码模糊和动态行为触发等先进战术的新兴恶意软件变异器的步伐。这些方法的一个主要局限性是无法将恶意有效载荷定位在细微的层次上,妨碍了对恶意行为的准确理解。这种理解差距使得制定有效和有针对性的缓解战略变得困难,使移动应用程序易受不断演变的威胁。为弥补这一差距,我们建议MalLoc采用新颖的方法,利用大型语言模型(LLLMs)的代码理解能力,将恶意有效有效载荷本地化,在人造恶意恶意软件内部进行精密的定位。我们的实验结果表明,利用LLMS进行这项工作的可行性和有效性,凸显了MalLoc在恶意软件分析中提高准确性和可解释性的潜力。这项工作超越了传统的检测和分类,使人们能够更深入地了解行为层面的恶意逻辑,并为研究开辟了新的方向,包括本地威胁的动态模型和有针对性的反措施开发。","Tiezhu Sun, Marco Alecci, Aleksandr Pilgun, Yewei Song, Xunzhu Tang, Jordan Samhi, Tegawendé F. Bissyandé, Jacques Klein",2025-08-25T10:05:44Z,MalLoc: Toward Fine-grained Android Malicious Payload Localization via   LLMs,MalLoc: Auf dem Weg zu feinkörnigen Android bösartig Payload Lokalisierung über LLMs,MalLoc:通过LLMs实现精细谷物和机器人恶意有效载荷本地化,http://arxiv.org/abs/2508.17856v1
77,"Machine learning (ML) is increasingly applied across industries to automate decision-making, but concerns about ethical and legal compliance remain due to limited transparency, fairness, and accountability. Monitoring through logging a long-standing practice in traditional software offers a potential means for auditing ML applications, as logs provide traceable records of system behavior useful for debugging, performance analysis, and continuous auditing. systematically auditing models for compliance or accountability. The findings underscore the need for enhanced logging practices and tooling that systematically integrate responsible AI metrics. Such practices would support the development of auditable, transparent, and ethically responsible ML systems, aligning with growing regulatory requirements and societal expectations. By highlighting specific deficiencies and opportunities, this work provides actionable guidance for both practitioners and tool developers seeking to strengthen the accountability and trustworthiness of ML applications.","企业越来越多地采用机器学习(ML)使决策自动化,但是由于透明度、公平性和问责制有限,仍然对道德和法律合规问题感到关切。通过记录传统软件中长期存在的做法,可以提供审计ML应用程序的潜在手段,因为记录提供了可用于调试、业绩分析和持续审计的可追踪的系统行为记录。系统化的合规或问责审计模式。调查结果强调,需要强化伐木做法和工具,系统地整合负责任的AI度量标准。这些做法将支持发展可审计、透明和道德负责的ML系统,配合不断增长的监管要求和社会期望。通过强调具体的缺陷和机会,这项工作为从业人员和工具开发者提供了可操作的指导,以加强ML应用程序的问责和信任度。","Patrick Loic Foalem, Leuson Da Silva, Foutse Khomh, Heng Li, Ettore Merlo",2025-08-25T09:59:24Z,Logging Requirement for Continuous Auditing of Responsible Machine   Learning-based Applications,Logging-Voraussetzung für die kontinuierliche Auditierung von verantwortungsbewussten Anwendungen auf der Basis von maschinellem Lernen,对负责任的基于学习的机械应用程序进行持续审计的逻辑要求,http://arxiv.org/abs/2508.17851v1
78,"Repository-aware code translation is critical for modernizing legacy systems, enhancing maintainability, and enabling interoperability across diverse programming languages. While recent advances in large language models (LLMs) have improved code translation quality, existing approaches face significant challenges in practical scenarios: insufficient contextual understanding, inflexible prompt designs, and inadequate error correction mechanisms. These limitations severely hinder accurate and efficient translation of complex, real-world code repositories. To address these challenges, we propose RepoTransAgent, a novel multi-agent LLM framework for repository-aware code translation. RepoTransAgent systematically decomposes the translation process into specialized subtasks-context retrieval, dynamic prompt construction, and iterative code refinement-each handled by dedicated agents. Our approach leverages retrieval-augmented generation (RAG) for contextual information gathering, employs adaptive prompts tailored to varying repository scenarios, and introduces a reflection-based mechanism for systematic error correction. We evaluate RepoTransAgent on hundreds of Java-C# translation pairs from six popular open-source projects. Experimental results demonstrate that RepoTransAgent significantly outperforms state-of-the-art baselines in both compile and pass rates. Specifically, RepoTransAgent achieves up to 55.34% compile rate and 45.84% pass rate. Comprehensive analysis confirms the robustness and generalizability of RepoTransAgent across different LLMs, establishing its effectiveness for real-world repository-aware code translation.","虽然大型语言模型(LLMS)最近的进展提高了代码翻译质量,但现有方法在实际情景中面临重大挑战:背景理解不足、不灵活快速设计和错误纠正机制不足。这些限制严重阻碍了复杂、真实世界代码存储库的准确和高效翻译。为了应对这些挑战,我们提议RepoTransAgent(RepoTransAgenti),这是一个新的多机构LLM(LLM)框架,用于存储系统化代码翻译。RepoTransAgency(LM)系统化地将翻译进程分解成专门的子任务文本检索、动态快速建设和由专职代理处理的迭代代码完善教程。我们的方法利用检索推荐的生成(RAG)来收集背景信息,采用适应不同存储库情景的适应性提示,并引入一个基于反思的机制,以系统更正错误。我们评价了六个广受欢迎的公开源码项目中的数百份Java-C#版本翻译配对的ReporeforA)。实验结果显示,RepotrainaltiA(Retransfority)大大超越了文本检索、动态升级率。","Ziqi Guan, Xin Yin, Zhiyuan Peng, Chao Ni",2025-08-25T06:56:22Z,RepoTransAgent: Multi-Agent LLM Framework for Repository-Aware Code   Translation,RepoTransAgent: Multi-Agent LLM Framework für Repository-Aware Code Übersetzung,转帐员:存储器-软件代码翻译的多代理代理用LLM框架,http://arxiv.org/abs/2508.17720v1
