,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
22,"Dynamic 3D Gaussian splatting (3DGS) extends static 3DGS to render dynamic scenes, enabling AR/VR applications with moving objects. However, implementing dynamic 3DGS on edge devices faces challenges: (1) Loading all Gaussian parameters from DRAM for frustum culling incurs high energy costs. (2) Increased parameters for dynamic scenes elevate sorting latency and energy consumption. (3) Limited on-chip buffer capacity with higher parameters reduces buffer reuse, causing frequent DRAM access. (4) Dynamic 3DGS operations are not readily compatible with digital compute-in-memory (DCIM). These challenges hinder real-time performance and power efficiency on edge devices, leading to reduced battery life or requiring bulky batteries. To tackle these challenges, we propose algorithm-hardware co-design techniques. At the algorithmic level, we introduce three optimizations: (1) DRAM-access reduction frustum culling to lower DRAM access overhead, (2) Adaptive tile grouping to enhance on-chip buffer reuse, and (3) Adaptive interval initialization Bucket-Bitonic sort to reduce sorting latency. At the hardware level, we present a DCIM-friendly computation flow that is evaluated using the measured data from a 16nm DCIM prototype chip. Our experimental results on Large-Scale Real-World Static/Dynamic Datasets demonstrate the ability to achieve high frame rate real-time rendering exceeding 200 frame per second (FPS) with minimal power consumption, merely 0.28 W for static Large-Scale Real-World scenes and 0.63 W for dynamic Large-Scale Real-World scenes. This work successfully addresses the significant challenges of implementing static/dynamic 3DGS technology on resource-constrained edge devices.","动态 3D Gaus 螺旋 3DGS (3DGS) 将静态 3DGS 扩展为动态场景,使AR/VR 应用程序与移动物体相容。然而,在边缘装置上实施动态 3DDGS 面临挑战:(1) 将DRAM的所有高斯参数加载以利结结结壳,产生高昂的能源成本。 (2) 动态场景的参数提高拉动拉伸缩和能源消耗。 (3) 具有较高参数的芯片缓冲能力有限,减少缓冲再利用,导致DRAM访问频率频繁。 (4) 动态 3DGS 操作无法随时与数字模拟(DCIM ) 进行实时对齐,阻碍边缘装置的实时性能和电源效率,导致电池寿命寿命减少,或需要大电池组。为了应对这些挑战,我们提出了算法层面,我们引入了3DRAM-LS 软体缓冲硬质组合, 将当前硬体的硬体- 水平的硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-硬体-直-直- 运行-直图-直图-直图-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直径-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-直压-","Wei-Hsing Huang, Cheng-Jhih Shih, Jian-Wei Su, Samuel Wade Wang, Vaidehi Garg, Yuyao Kong, Jen-Chun Tien, Nealson Li, Arijit Raychowdhury, Meng-Fan Chang, Yingyan, Lin, Shimeng Yu",2025-07-25T10:16:44Z,3DGauCIM: Accelerating Static/Dynamic 3D Gaussian Splatting via Digital   CIM for High Frame Rate Real-Time Edge Rendering,3DGauCIM: Statische/Dynamische 3D Gaussian Splatting über Digital CIM beschleunigen für hohe Framerate Echtzeit Edge Rendering,"3DGauCIM:通过数字 CIM加速静电/动态 3D Gaussian Splating, 用于高框架速实时边缘下调",http://arxiv.org/abs/2507.19133v1
23,"Artificial intelligence has surged in recent years, with advancements in machine learning rapidly impacting nearly every area of life. However, the growing complexity of these models has far outpaced advancements in available hardware accelerators, leading to significant computational and energy demands, primarily due to matrix multiplications, which dominate the compute workload. Maddness (i.e., Multiply-ADDitioN-lESS) presents a hash-based version of product quantization, which renders matrix multiplications into lookups and additions, eliminating the need for multipliers entirely. We present Stella Nera, the first Maddness-based accelerator achieving an energy efficiency of 161 TOp/s/W@0.55V, 25x better than conventional MatMul accelerators due to its small components and reduced computational complexity. We further enhance Maddness with a differentiable approximation, allowing for gradient-based fine-tuning and achieving an end-to-end performance of 92.5% Top-1 accuracy on CIFAR-10.","近年来,人工智能激增,机器学习的进展迅速影响到生命的几乎每个领域,然而,这些模型日益复杂,远远超过了现有硬件加速器的进步速度,导致大量计算和能源需求,这主要是由于矩阵乘法乘法的倍增,在计算工作量中占主导地位。 Maddness(即多盘-AditioN-lESS)呈现了一种基于散数的产品定量化版本,使矩阵在外观和添加中进行倍增,完全消除了对乘数的需求。我们介绍的是Sella Nera,这是第一台基于Madness的加速器,其能源效率达到161 Top/s/W@0.55V,25x高于传统的MatMul加速器,因为其小部分和计算复杂性降低。我们进一步加强了基于差异的近似度,允许基于梯度的微调微调,使CIFAR-10达到92.5%的端至端精确度。","Jannis Schönleber, Lukas Cavigelli, Matteo Perotti, Luca Benini, Renzo Andri",2025-07-25T07:29:36Z,Stella Nera: A Differentiable Maddness-Based Hardware Accelerator for   Efficient Approximate Matrix Multiplication,"Stella Nera: Ein differenzierter Maddness-basierter Hardware-Beschleuniger für eine effiziente, annähernde Matrix-Multiplikation",Stella Nera: 高效近光矩阵乘法的有区别的基于 Maddness 的硬件加速器,http://arxiv.org/abs/2311.10207v2
24,"As AI workloads proliferate, optimizing arithmetic units is becoming increasingly important to reduce the footprint of digital systems. Conventional design flows, which often rely on manual or heuristics-based optimization, are limited in their ability to thoroughly explore the vast design space. In this paper, we introduce GENIAL, a machine learning-based framework for the automatic generation and optimization of arithmetic units, more specifically multipliers.   At the core of GENIAL is a Transformer-based surrogate model trained in two stages, involving self-supervised pretraining followed by supervised finetuning, to robustly forecast key hardware metrics such as power and area from abstracted design representations. By inverting the surrogate model, GENIAL efficiently searches for new operand encodings that directly minimize power consumption in arithmetic units for specific input data distributions. Extensive experiments on large datasets demonstrate that GENIAL is consistently more sample efficient than other methods, and converges faster towards optimized designs. This enables to deploy a high-effort logic synthesis optimization flow in the loop, improving the accuracy of the surrogate model. Notably, GENIAL automatically discovers encodings that achieve up to 18% switching activity savings within multipliers on representative AI workloads compared with the conventional two's complement. We also demonstrate the versatility of our approach by achieving significant improvements on Finite State Machines, highlighting GENIAL's applicability for a wide spectrum of logic functions. Together, these advances mark a significant step toward automated Quality-of-Results-optimized combinational circuit generation for digital systems.","随着AI工作量的扩大,优化算术单位对于减少数字系统的足迹越来越重要。常规设计流动通常依赖人工或超自然优化,但对其彻底探索庞大设计空间的能力有限。在本文件中,我们引入了GENIAL,一个基于机器学习的框架,用于自动生成和优化算术单位,更具体地说是乘数单位。GENIAL的核心是一个基于变压器的替代模型,它分为两个阶段,包括自我监督的预先培训,然后有监督的微调,以强有力地预测关键硬件指标,如从抽象设计表示中得出的电力和面积。通过推翻超导模型,GENIAL高效搜索新的变异编码,直接将计算单位的电源消耗降到最低,用于特定输入数据分布。关于大数据集的广泛实验表明GENIAL始终比其他方法更高效,并更快地集中到优化设计。这样就可以在循环中部署高精度的逻辑合成优化组合,提高超导模型的精度。 很明显,GENIAL自动地发现,在两种变异性序列中进行精确的编码,从而将常规变换为18的倍变压。","Maxence Bouvier, Ryan Amaudruz, Felix Arnold, Renzo Andri, Lukas Cavigelli",2025-07-25T06:34:59Z,GENIAL: Generative Design Space Exploration via Network Inversion for   Low Power Algorithmic Logic Units,GENIAL: Generative Design Space Exploration über Netzwerk-Inversion für stromarme algorithmische Logische Einheiten,"GENIAL:通过网络转换生成设计空间探索,用于低功率测算仪",http://arxiv.org/abs/2507.18989v1
25,"Increasingly large AI workloads are calling for hyper-scale infrastructure; however, traditional interconnection network architecture is neither scalable nor cost-effective enough. Tree-based topologies such as the \textit{Rail-optimized} network are extremely expensive, while direct topologies such as \textit{Torus} have insufficient bisection bandwidth and flexibility. In this paper, we propose \textit{RailX}, a reconfigurable network architecture based on intra-node direct connectivity and inter-node circuit switching. Nodes and optical switches are physically 2D-organized, achieving better scalability than existing centralized circuit switching networks. We propose a novel interconnection method based on \textit{Hamiltonian Decomposition} theory to organize separate rail-based rings into \textit{all-to-all} topology, simultaneously optimizing ring-collective and all-to-all communication. More than $100$K chips with hyper bandwidth can be interconnected with a flat switching layer, and the diameter is only $2\sim4$ inter-node hops. The network cost per injection/All-Reduce bandwidth of \textit{RailX} is less than $10\%$ of the Fat-Tree, and the cost per bisection/All-to-All bandwidth is less than $50\%$ of the Fat-Tree. Specifically, only $\sim$\$$1.3$B is required to interconnect 200K chips with 1.8TB bandwidth. \textit{RailX} can also be used in the ML-as-a-service (MLaaS) scenario, where single or multiple training workloads with various shapes, scales, and parallelism strategies can be flexibly mapped, and failures can be worked around.","AI 工作量越来越大, 需要超大型基础设施; 但是, 传统的互连网络架构既不可缩放, 也不具备足够的成本效益。 基于树的地形结构, 如 rextit{ Rail- optimified} 网络非常昂贵, 而像\ textit{ Torus} 这样的直接地形结构没有足够的双节带宽和灵活性。 在本文中, 我们提议\ textit{ RailX} , 一个基于节点内直接连通和跨节电路转换的可重新配置的网络架构。 节点和光学开关是有形的 2D 组织起来的, 并且比现有的中央电路转换网络网络更容易缩放。 我们提议一种基于\ textit{ Hamiltonian Decomposit} 的新型互连通方法, 将不同的铁路环组织成\ textitle{all{ all- all- to- commission。 我们提议的网络成本成本是每100美元, 而不是每平面的平流 。","Yinxiao Feng, Tiancheng Chen, Yuchen Wei, Siyuan Shen, Shiju Wang, Wei Li, Kaisheng Ma, Torsten Hoefler",2025-07-25T02:16:08Z,"RailX: A Flexible, Scalable, and Low-Cost Network Architecture for   Hyper-Scale LLM Training Systems","RailX: Eine flexible, skalierbare und kostenarme Netzwerkarchitektur für Hyper-Scale LLM Trainingssysteme",RailX:超大型有限LM培训系统灵活、可缩放和低成本网络架构,http://arxiv.org/abs/2507.18889v1
26,"3D Gaussian Splatting (3DGS) has emerged as a leading neural rendering technique for high-fidelity view synthesis, prompting the development of dedicated 3DGS accelerators for resource-constrained platforms. The conventional decoupled preprocessing-rendering dataflow in existing accelerators has two major limitations: 1) a significant portion of preprocessed Gaussians are not used in rendering, and 2) the same Gaussian gets repeatedly loaded across different tile renderings, resulting in substantial computational and data movement overhead. To address these issues, we propose GCC, a novel accelerator designed for fast and energy-efficient 3DGS inference. GCC introduces a novel dataflow featuring: 1) \textit{cross-stage conditional processing}, which interleaves preprocessing and rendering to dynamically skip unnecessary Gaussian preprocessing; and 2) \textit{Gaussian-wise rendering}, ensuring that all rendering operations for a given Gaussian are completed before moving to the next, thereby eliminating duplicated Gaussian loading. We also propose an alpha-based boundary identification method to derive compact and accurate Gaussian regions, thereby reducing rendering costs. We implement our GCC accelerator in 28nm technology. Extensive experiments demonstrate that GCC significantly outperforms the state-of-the-art 3DGS inference accelerator, GSCore, in both performance and energy efficiency.","3D Gaussian Splatting (3DGS) 已成为高不忠实视图合成的主要神经化技术,促使开发了专用的3DGS加速器,用于资源限制平台。常规的处理前前数据流分解在现有加速器中有两个主要限制:(1) 很大一部分预处理前高斯平流器没有被用于制作;(2) 同一高斯反复装入不同平流层,导致大量计算和数据移动管理。为了解决这些问题,我们建议海合会(HCC),这是为快速和节能3DGS推断设计的新型加速器。海合会推出了新的数据流,其特点为:(1) 流(Textit{跨阶段有条件处理 ) , 将预处理前高斯平流的不必要高标用于制作;(2) 脂(Gausseral) {Gaussator } , 确保在向下方移动前完成给特定戈斯的所有操作,从而消除高高校的重高频装载,从而降低高校28级平面技术的精确度测试。我们还提议了一个基于高校的GA-GA- 测试。","Minnan Pei, Gang Li, Junwen Si, Zeyu Zhu, Zitao Mo, Peisong Wang, Zhuoran Song, Xiaoyao Liang, Jian Cheng",2025-07-25T02:15:25Z,GCC: A 3DGS Inference Architecture with Gaussian-Wise and Cross-Stage   Conditional Processing,GCC: Eine 3DGS-Inferenzarchitektur mit Gaußian-Wise- und Cross-Stage-Bedingung,"海合会:3DGS推理结构,带有高西-怀斯和跨标准条件处理",http://arxiv.org/abs/2507.15300v3
27,"As DRAM density increases, Rowhammer becomes more severe due to heightened charge leakage, reducing the number of activations needed to induce bit flips. The DDR5 standard addresses this threat with in-DRAM per-row activation counters (PRAC) and the Alert Back-Off (ABO) signal to trigger mitigation. However, PRAC adds performance overhead by incrementing counters during the precharge phase, and recovery refreshes stalls the entire memory channel, even if only one bank is under attack.   We propose PRACtical, a performance-optimized approach to PRAC+ABO that maintains the same security guarantees. First, we reduce counter update latency by introducing a centralized increment circuit, enabling overlap between counter updates and subsequent row activations in other subarrays. Second, we enhance the $RFM_{ab}$ mitigation by enabling bank-level granularity: instead of stalling the entire channel, only affected banks are paused. This is achieved through a DRAM-resident register that identifies attacked banks.   PRACtical improves performance by 8% on average (up to 20%) over the state-of-the-art, reduces energy by 19%, and limits performance degradation from aggressive performance attacks to less than 6%, all while preserving Rowhammer protection.","随着DRAM密度的增加,Rowhammer公司由于高排爆泄漏而变得更为严重,从而降低了催化比试所需的激活次数。DDL15标准(DR5)用DRAM每行启动计数器(PRAC)和警报回退信号来应对这一威胁,以触发缓解。然而,由于DRAM密度增加,DRAM密度增加,Rowhammer公司由于高排泄漏而变得更加严重。DRAM公司在充电前阶段通过加注计数器增加业绩管理费,而恢复更新系统则使整个记忆频道陷于停顿,即使只有一家银行受到攻击。我们提议对PRAC+ABO公司采用业绩优化的方法,以维持同样的安全保障。首先,我们通过中央递增电路减少反更新,使反调更新和随后在其他次列内启动行的信号发生重叠。第二,我们通过允许银行级颗粒化器增加$RFMZab}减速率:不是拖延整个频道,而是暂停受影响的银行。我们通过DRAM公司登记册来查明受攻击的银行。","Ravan Nazaraliyev, Saber Ganjisaffar, Nurlan Nazaraliyev, Nael Abu-Ghazaleh",2025-07-24T16:58:44Z,PRACtical: Subarray-Level Counter Update and Bank-Level Recovery   Isolation for Efficient PRAC Rowhammer Mitigation,PRACtical: Subarray-Level Counter Update und Bank-Level Recovery Isolation für effiziente PRAC Rowhammer Mitigation,PRAC 有效缓解减贫和减贫方案下级反反更新和银行级复苏孤立措施,http://arxiv.org/abs/2507.18581v1
28,"Transformers are gaining increasing attention across Natural Language Processing (NLP) application domains due to their outstanding accuracy. However, these data-intensive models add significant performance demands to the existing computing architectures. Systolic array architectures, adopted by commercial AI computing platforms like Google TPUs, offer energy-efficient data reuse but face throughput and energy penalties due to input-output synchronization via First-In-First-Out (FIFO) buffers. This paper proposes a novel scalable systolic array architecture featuring Diagonal-Input and Permutated weight stationary (DiP) dataflow for matrix multiplication acceleration. The proposed architecture eliminates the synchronization FIFOs required by state-of-the-art weight stationary systolic arrays. Beyond the area, power, and energy savings achieved by eliminating these FIFOs, DiP architecture maximizes the computational resource utilization, achieving up to 50\% throughput improvement over conventional weight stationary architectures. Analytical models are developed for both weight stationary and DiP architectures, including latency, throughput, time to full PEs utilization (TFPU), and FIFOs overhead. A comprehensive hardware design space exploration using 22nm commercial technology demonstrates DiP's scalability advantages, achieving up to a 2.02x improvement in energy efficiency per area. Furthermore, DiP outperforms TPU-like architectures on transformer workloads from widely-used models, delivering energy improvement up to 1.81x and latency improvement up to 1.49x. At a 64x64 size with 4096 PEs, DiP achieves a peak throughput of 8.192 TOPS with energy efficiency 9.548 TOPS/W.","64 自然语言处理(NLP)应用领域中变压者由于它们的精确性而越来越受到越来越多的关注。然而,这些数据密集型模型增加了现有计算结构的显著性能需求。谷歌 TPUs 等商业AI 计算平台采用的Systolic 阵列结构提供了节能数据再利用,但由于通过FIFFOs(FIPO)缓冲实现输入-输出同步,而面临过量和能量惩罚。本文件提议了一个新的可缩放的系统阵列结构,其特点是对数-投入和变换重量固定(DiP)40数据流动,以加速矩阵的倍增倍增速度。拟议的结构消除了州级的重力固定阵列阵列阵列所需的同步FIFFFFFFFOs。在消除这些FIFFOs后实现了节能性数据再利用, DiPPFP结构最大限度地实现了计算资源的利用率,在常规重定额结构上实现了50 吞吐量改进。分析模型针对重量固定/变压结构, 包括平流、时间到完整PElix Slievilent distryal distrex distreal divex distrealus laus lavel lax divation lax divational","Ahmed J. Abdelmaksoud, Shady Agwa, Themis Prodromakis",2025-07-24T14:16:42Z,"DiP: A Scalable, Energy-Efficient Systolic Array for Matrix   Multiplication Acceleration","DiP: Ein skalierbarer, energieeffizienter Systolischer Array für Matrix-Multiplikationsbeschleunigung",DiP:一个可缩放的、节能的、用于加速矩阵乘法加速的节能收缩阵列阵列,http://arxiv.org/abs/2412.09709v3
29,"Circuit link prediction identifying missing component connections from incomplete netlists is crucial in analog circuit design automation. However, existing methods face three main challenges: 1) Insufficient use of topological patterns in circuit graphs reduces prediction accuracy; 2) Data scarcity due to the complexity of annotations hinders model generalization; 3) Limited adaptability to various netlist formats. We propose GNN-ACLP, a graph neural networks (GNNs) based method featuring three innovations to tackle these challenges. First, we introduce the SEAL (learning from Subgraphs, Embeddings, and Attributes for Link prediction) framework and achieve port-level accuracy in circuit link prediction. Second, we propose Netlist Babel Fish, a netlist format conversion tool leveraging retrieval-augmented generation (RAG) with a large language model (LLM) to improve the compatibility of netlist formats. Finally, we construct SpiceNetlist, a comprehensive dataset that contains 775 annotated circuits across 10 different component classes. Experiments demonstrate accuracy improvements of 16.08% on SpiceNetlist, 11.38% on Image2Net, and 16.01% on Masala-CHAI compared to the baseline in intra-dataset evaluation, while maintaining accuracy from 92.05% to 99.07% in cross-dataset evaluation, exhibiting robust feature transfer capabilities.","在模拟电路设计自动化方面,现有方法面临三大挑战:(1) 电路图中不适当使用地形学模式降低了预测的准确性;(2) 由于说明的复杂性而缺乏数据,妨碍了模型的简单化;(3) 对各种网络列表格式的适应性有限。我们提议GNN-ANALP, 一种基于图形神经网络(GNN-ANNNs)的方法,该方法有三项创新,以应对这些挑战。首先,我们引入SEAL(从Subgraphs、嵌入和链接预测属性中学习)框架,并在电路连接预测中实现港口一级的准确性。第二,我们提议Netlist Babel Fish, 一种使用网络列表格式转换工具,利用检索和推荐生成的生成(RAG),使用大型语言模型(LLM),以提高网络列表格式的兼容性。最后,我们构建了SpiceNetlist,这是一套综合数据集,包含10个不同组成部分的775条附加说明电路。实验显示SpiceNetlist的准确性改进了16.08%,在图像2NetNet上提高了11.38%,在Masala-CHAI上实现了16.01%,在Masala-CHAI的网络上转换工具,从稳度评估,从稳性地段,从9-creabreaccreabilvadational-palvicational-palviidaldationdationdationalitydational-dationalitydationaldationalvialvialvialvicalvicalvialvicildationdationalvicildations。","Guanyuan Pan, Tiansheng Zhou, Bingtao Ma, Yaqi Wang, Jianxiang Zhao, Zhi Li, Yugui Lin, Pietro Lio, Shuai Wang",2025-07-24T11:31:03Z,GNN-ACLP: Graph Neural Networks Based Analog Circuit Link Prediction,GNN-ACLP: Graph Neural Networks Based Analog Circuit Link Prediction,GNN-ALLP:基于模拟电路链接预测的图表神经网络,http://arxiv.org/abs/2504.10240v4
30,"We developed a 55 nm CMOS SRAM chip that scans all data every 125 ns and outputs timestamped soft error data via an SPI interface through a FIFO. The proposed system, consisting of the developed chip and particle detectors, enables event-wise soft error measurement and precise identification of SBUs and MCUs, thus resolving misclassifications such as Pseudo- and Distant MCUs that conventional methods cannot distinguish. An 80-MeV proton irradiation experiment at RARiS, Tohoku University verified the system operation. Timestamps between the SRAM chip and the particle detectors were successfully synchronized, accounting for PLL disturbances caused by radiation. Event building was achieved by determining a reset offset with sub-ns resolution, and spatial synchronization was maintained within several tens of micrometers.","我们开发了55 nm CMOS SRAM芯片,通过FIFO通过SPI接口扫描每125 ns和输出每125 个输出时间戳的软错误数据,由开发的芯片和粒子探测器组成的拟议系统可以对事件进行软误测和精确识别SBU和MCU,从而解决常规方法无法区分的Psedo-和Distant MCUs等错误分类问题。在Tohoku大学RARiS进行了80-MeV质子辐照实验,对系统操作进行了核查。SRAM芯片和粒子探测器之间的时间戳是同步的,对辐射引起的PLL扰动进行了核算。通过确定子分辨率的重新设置和分辨分辨率,实现了活动建设,并在数个微米内保持了空间同步。","Yuibi Gomi, Akira Sato, Waleed Madany, Kenichi Okada, Satoshi Adachi, Masatoshi Itoh, Masanori Hashimoto",2025-07-24T09:38:58Z,A 55-nm SRAM Chip Scanning Errors Every 125 ns for Event-Wise Soft Error   Measurement,Ein 55-nm-SRAM-Chip-Scannfehler alle 125 ns für Event-Wise-Soft-Error-Messung,A 55-nm SRAM 芯片扫描错误,http://arxiv.org/abs/2504.08305v2
31,"This work presents a method to maximize power-efficiency of fixed point multiplier units by decomposing them into sub-components. First, an encoder block converts the operands from a two's complement to a sign magnitude representation, followed by a multiplier module which performs the compute operation and outputs the resulting value in the original format. This allows to leverage the power-efficiency of the Sign Magnitude encoding for the multiplication. To ensure the computing format is not altered, those two components are synthesized and optimized separately. Our method leads to significant power savings for input values centered around zero, as commonly encountered in AI workloads. Under a realistic input stream with values normally distributed with a standard deviation of 3.0, post-synthesis simulations of the 4-bit multiplier design show up to 12.9% lower switching activity compared to synthesis without decomposition. Those gains are achieved while ensuring compliance into any production-ready system as the overall circuit stays logic-equivalent. With the compliance lifted and a slightly smaller input range of -7 to +7, switching activity reductions can reach up to 33%. Additionally, we demonstrate that synthesis optimization methods based on switching-activity-driven design space exploration can yield a further 5-10% improvement in power-efficiency compared to a power agnostic approach.","这项工作展示了一种方法, 使固定点乘数单位的功率最大化, 将其分解成子元件。 首先, 编码元件块将操作器从一个 2 的补充转换成一个符号级表示, 之后是一个计算操作和输出的乘数模块, 计算原始格式的计算操作和输出值。 这样可以利用信号磁度编码对乘法的功率效率。 为确保不改变计算格式, 这两个元件是分别合成和优化的。 我们的方法可以使输入值在零周围大量节省功率, 正如在AI工作量中常见的那样。 在现实的投入流中, 通常分布在标准偏差3. 0 下, 4位乘乘乘乘数设计后合成模拟显示, 与合成相比,转换活动率低12.9 % , 而没有分解。 这些增益在确保任何生产准备就绪的系统在总体电路路保持逻辑等值时得到合规性。 由于合规性解除, 并且将输入范围小点为 - 7 到 +7 , , 转换活动削减可以进一步达到33%。 此外, 我们证明, 以转换动力- 驱动- 驱动- 驱动- 驱动- 改进 空间 改进 改进 方法的合成优化方法可以使动力- 驱动- 10 改进 改进 改进 改进 改进 改进 空间- 改进 改进 改进 改进 改进 改进 改进 改进 改进空间- 改进","Felix Arnold, Maxence Bouvier, Ryan Amaudruz, Renzo Andri, Lukas Cavigelli",2025-07-24T08:26:33Z,Explicit Sign-Magnitude Encoders Enable Power-Efficient Multipliers,Explizite Zeichen-Magnituden-Encoder aktivieren leistungsfähige Multiplikatoren,显性信号- 数学编码器启用功率功率乘数器,http://arxiv.org/abs/2507.18179v1
32,"Object detection and classification are crucial tasks across various application domains, particularly in the development of safe and reliable Advanced Driver Assistance Systems (ADAS). Existing deep learning-based methods such as Convolutional Neural Networks (CNNs), Single Shot Detectors (SSDs), and You Only Look Once (YOLO) have demonstrated high performance in terms of accuracy and computational speed when deployed on Field-Programmable Gate Arrays (FPGAs). However, despite these advances, state-of-the-art YOLO-based object detection and classification systems continue to face challenges in achieving resource efficiency suitable for edge FPGA platforms. To address this limitation, this paper presents a resource-efficient real-time object detection and classification system based on YOLOv5 optimized for FPGA deployment. The proposed system is trained on the COCO and GTSRD datasets and implemented on the Xilinx Kria KV260 FPGA board. Experimental results demonstrate a classification accuracy of 99%, with a power consumption of 3.5W and a processing speed of 9 frames per second (FPS). These findings highlight the effectiveness of the proposed approach in enabling real-time, resource-efficient object detection and classification for edge computing applications.","现有深层次的学习方法,如进化神经网络(CNNs)、单一射击探测器(SSDS)和“只看一眼”(YOLO)等,在部署在外地可编程门阵列(FPGAs)上时,在准确性和计算速度方面表现良好;然而,尽管取得了这些进步,基于最新工艺的YOLO物体探测和分类系统在实现适合FPGA边缘平台的资源效率方面继续面临挑战。为了应对这一限制,本文件展示了以YOLOv5为最佳优化的用于FPGA部署的资源高效实时物体探测和分类系统。拟议系统在CCOCO和GTSRD数据集方面得到了培训,并在Xilinx Kria KV260 FPGA板上实施。实验结果显示,分类准确率为99%,电力消耗为3.5W,处理速度为每秒9个目标(FPS),这些结果突出表明了实时目标探测和升级应用系统的效率。","Rashed Al Amin, Roman Obermaisser",2025-07-24T08:17:37Z,Real-Time Object Detection and Classification using YOLO for Edge FPGAs,Echtzeit-Objekterkennung und -Klassifizierung mit YOLO für Edge-FPGAs,"实时物体探测和分类,用YOLO对边缘的FPGAs进行实时物体探测和分类",http://arxiv.org/abs/2507.18174v1
33,"Multi-chiplet architectures enabled by glass interposer offer superior electrical performance, enable higher bus widths due to reduced crosstalk, and have lower capacitance in the redistribution layer than current silicon interposer-based systems. These advantages result in lower energy per bit, higher communication frequencies, and extended interconnect range. However, deformation of the package (warpage) in glass interposer-based systems becomes a critical challenge as system size increases, leading to severe mechanical stress and reliability concerns. Beyond a certain size, conventional packaging techniques fail to manage warpage effectively, necessitating new approaches to mitigate warpage induced bending with scalable performance for glass interposer based multi-chiplet systems. To address these inter-twined challenges, we propose a thermal-, warpage-, and performance-aware design framework that employs architecture and packaging co-optimization. The proposed framework disintegrates the surface and embedded chiplets to balance conflicting design objectives, ensuring optimal trade-offs between performance, power, and structural reliability. Our experiments demonstrate that optimized multi-chiplet architectures from our design framework achieve up to 64.7% performance improvement and 40% power reduction compared to traditional 2.5D systems to execute deep neural network workloads with lower fabrication costs.","由玻璃干涉器促成的多晶体外结构能够提供较高的电力性能,由于交叉对谈减少而使公共汽车宽度提高,并且比目前硅干涉器系统在再分配层中的能力较低。这些优势导致每位能量降低,通信频率提高,互连范围扩大。然而,玻璃干涉器系统中包件(隔热器)的变形(隔热器)随着系统规模的扩大而成为一个关键挑战,导致严重的机械压力和可靠性问题。除了一定的尺寸外,常规包装技术无法有效地管理损耗页,因此有必要采取新的办法来减轻因玻璃隔热器多晶体内系统的可缩缩放而导致的曲折。为了应对这些相互交错的挑战,我们提议了一个热、隔热、隔热和有性能的设计框架,利用建筑和包装共同优化。拟议框架将表面和嵌入的芯片分离,以平衡相互矛盾的设计目标,确保最佳的性能、功率和结构可靠性之间的折。我们的实验表明,从设计框架中优化多晶体外结构结构与玻璃隔开来,以可伸缩性能结构的性能结构,以25.7%至低度的性能改进。","Harsh Sharma, Janardhan Rao Doppa, Umit Y. Ogras, Partha Pratim Pande",2025-07-24T02:26:08Z,Designing High-Performance and Thermally Feasible Multi-Chiplet   Architectures enabled by Non-bendable Glass Interposer,Designing High-Performance und Thermisch Machbare Multi-Chiplet-Architekturen durch nicht-biegbare Glasinterposer ermöglicht,"设计高性能和热能多芯结构,由不可移植的玻璃干涉器启用",http://arxiv.org/abs/2507.18040v1
