,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
51,"Messaging systems are essential for efficiently transferring large volumes of data, ensuring rapid response times and high-throughput communication. The state-of-the-art on messaging systems mainly focuses on the performance evaluation of brokered messaging systems, which use an intermediate broker to guarantee reliability and quality of service. However, over the past decade, brokerless messaging systems have emerged, eliminating the single point of failure and trading off reliability guarantees for higher performance. Still, the state-of-the-art on evaluating the performance of brokerless systems is scarce. In this work, we solely focus on brokerless messaging systems. First, we perform a qualitative analysis of several possible candidates, to find the most promising ones. We then design and implement an extensive open-source benchmarking suite to systematically and fairly evaluate the performance of the chosen libraries, namely, ZeroMQ, NanoMsg, and NanoMsg-Next-Generation (NNG). We evaluate these libraries considering different metrics and workload conditions, and provide useful insights into their limitations. Our analysis enables practitioners to select the most suitable library for their requirements.","信息传输系统对于高效传输大量数据、确保快速反应时间和高载荷通信至关重要。信息传输系统最新技术主要侧重于中介信息系统的业绩评估,这种系统使用中间经纪人来保证服务的可靠性和质量;然而,过去十年来,出现了无中介信息系统,消除了单一的故障点,并交换了可靠保证,以提高性能。然而,评估无中介系统绩效的最新技术仍然很少。在这项工作中,我们只关注无中介信息系统。首先,我们对若干可能的候选人进行定性分析,以找到最有希望的。然后,我们设计并实施了广泛的开放源基准套件,以便系统、公正地评估所选图书馆的绩效,即ZeroMQ、NanoMsg和NanoMsg-Next-Generation(NNNNG)。我们考虑到不同的计量和工作量条件,对这些图书馆进行评估,并提供有关其局限性的有用见解。我们的分析使从业人员能够选择最适合其需要的图书馆。","Lorenzo La Corte, Syed Aftab Rashid, Andrei-Marian Dan",2025-08-11T12:49:36Z,Performance Evaluation of Brokerless Messaging Libraries,Leistungsbewertung von Brokerless Messaging Libraries,对无中介通信图书馆的绩效评价,http://arxiv.org/abs/2508.07934v1
52,"This paper presents a GPU-accelerated decoder for quantum low-density parity-check (QLDPC) codes that achieves sub-$63$ $\mu$s latency, below the surface code decoder's real-time threshold demonstrated on Google's Willow quantum processor. While surface codes have demonstrated below-threshold performance, the encoding rates approach zero as code distances increase, posing challenges for scalability. Recently proposed QLDPC codes, such as those by Panteleev and Kalachev, offer constant-rate encoding and asymptotic goodness but introduce higher decoding complexity. To address such limitation, this work presents a parallelized belief propagation decoder leveraging syndrome information on commodity GPU hardware. Parallelism was exploited to maximize performance within the limits of target latency, allowing decoding latencies under $50$ $\mu$s for [[$784$, $24$, $24$]] codes and as low as $23.3$ $\mu$s for smaller codes, meeting the tight timing constraints of superconducting qubit cycles. These results show that real-time, scalable decoding of asymptotically good quantum codes is achievable using widely available commodity hardware, advancing the feasibility of fault-tolerant quantum computation beyond surface codes.","本文展示了用于量度低密度对等检查的GPU加速编码器(QLDPC)代码,该代码在谷歌的Willow量子处理器上显示的低于表面代码解码器实时阈值的表面代码解码器实时阈值下,在谷歌的威洛量处理器上显示的是低于临界值的值,但随着代码距离的增加,编码法为零,对可变性构成挑战。最近提议的QLDPC代码,如Panteleev和Kalachev的代码,提供了恒定率编码和无损的品质,但引入了更高的解码复杂度。为了应对这种限制,这项工作展示了平行的信念传播解码器利用了商品聚合器硬件的综合信息。 平行主义被利用来在目标拉值限度内最大限度地提高性,允许在50美元以下解码率方法下解码,对可调值构成挑战。 最近提出的QLDPC代码,如Panteleeveev和Kalachev的编码, $mu$233元的代码,为较小型代码,满足了超导定时的紧时间限制,但度断层化的断密周期,这些是可实现可实现的硬度的硬度计算。","Oscar Ferraz, Bruno Coutinho, Gabriel Falcao, Marco Gomes, Francisco A. Monteiro, Vitor Silva",2025-08-11T11:53:00Z,GPU-Accelerated Syndrome Decoding for Quantum LDPC Codes below the 63   $μ$s Latency Threshold,GPU-beschleunigte Syndromdekodierung für Quantum LDPC Codes unterhalb der Latenzschwelle von 63 $μ$,GPU-加速加速综合症(GPU-加速综合症),http://arxiv.org/abs/2508.07879v1
53,"Federated unlearning (FU) algorithms allow clients in federated settings to exercise their ''right to be forgotten'' by removing the influence of their data from a collaboratively trained model. Existing FU methods maintain data privacy by performing unlearning locally on the client-side and sending targeted updates to the server without exposing forgotten data; yet they often rely on server-side cooperation, revealing the client's intent and identity without enforcement guarantees - compromising autonomy and unlearning privacy. In this work, we propose EFU (Enforced Federated Unlearning), a cryptographically enforced FU framework that enables clients to initiate unlearning while concealing its occurrence from the server. Specifically, EFU leverages functional encryption to bind encrypted updates to specific aggregation functions, ensuring the server can neither perform unauthorized computations nor detect or skip unlearning requests. To further mask behavioral and parameter shifts in the aggregated model, we incorporate auxiliary unlearning losses based on adversarial examples and parameter importance regularization. Extensive experiments show that EFU achieves near-random accuracy on forgotten data while maintaining performance comparable to full retraining across datasets and neural architectures - all while concealing unlearning intent from the server. Furthermore, we demonstrate that EFU is agnostic to the underlying unlearning algorithm, enabling secure, function-hiding, and verifiable unlearning for any client-side FU mechanism that issues targeted updates.","联邦不学习(FU) 算法允许联邦环境中的客户行使“ 被遗忘的权利” , 将数据的影响从合作培训的模式中去除。 现有的FU 方法通过在客户端不在当地学习,向服务器发送有针对性的更新信息,而不暴露被遗忘的数据,从而维护数据隐私; 然而,它们往往依靠服务器端的合作,在没有强制保证的情况下披露客户的意图和身份—— 损害自主性和不学习隐私。 在这项工作中,我们提议 EFU (强制联邦不学习) , 加密实施FU 框架, 使客户能够启动不学习,同时从服务器上隐藏数据。 具体地说, EFU 利用功能加密来将加密更新与具体的汇总功能捆绑,确保服务器既不能进行未经授权的计算,也不能检测或跳过未学习请求。 为了进一步掩盖总体模型中的行为和参数变化,我们将基于对抗性实例和参数重要性的调整纳入不学习损失的辅助性。 广泛的实验显示EFUFUP在被遗忘的数据上实现了近随机性准确性的数据,同时保持与在数据集和神经结构中进行充分再培训的类似性工作。 具体地将加密更新, 使客户无法学习成为学习的升级功能。","Samaneh Mohammadi, Vasileios Tsouvalas, Iraklis Symeonidis, Ali Balador, Tanir Ozcelebi, Francesco Flammini, Nirvana Meratnia",2025-08-11T11:44:21Z,EFU: Enforcing Federated Unlearning via Functional Encryption,EFU: Föderiertes Lernen durch funktionelle Verschlüsselung forcieren,EFU:通过功能加密强制联邦退学,http://arxiv.org/abs/2508.07873v1
54,"Modern hardware environments are becoming increasingly heterogeneous, leading to the emergence of applications specifically designed to exploit this heterogeneity. Efficiently adopting locks in these applications poses distinct challenges. The uneven distribution of resources in such environments can create bottlenecks for lock operations, severely hindering application performance. Existing solutions are often tailored to specific types of hardware, which underutilizes resources on other components within heterogeneous environments.   This paper introduces a new design principle: decomposing locks across hardware components to fully utilize unevenly distributed resources in heterogeneous environments. Following this principle, we propose lock modularization, a systematic approach that decomposes a lock into independent modules and assigns them to appropriate hardware components. This approach aligns the resource requirements of lock modules with the attributes of specific hardware components, maximizing strengths while minimizing weaknesses.","现代硬件环境日益多样化,导致专门为利用这种差异而设计的应用程序的出现。在这些应用程序中有效采用锁带来了不同的挑战。在这种环境中,资源分配不均可能造成锁定操作的瓶颈,严重妨碍应用性能。现有解决方案往往针对特定类型的硬件,这些硬件在多种环境中未充分利用其他组成部分的资源。本文件提出了一个新的设计原则:将硬件各组成部分的锁分解,以充分利用不同环境中分布不均的资源。根据这一原则,我们提议锁定模块化,这是一种系统化的方法,将一个锁解锁到独立的模块中,并将其分配到适当的硬件组件中。这种方法将锁定模块的资源需求与特定硬件组成部分的属性相匹配,最大限度地发挥优势,同时尽量减少弱点。","Hanze Zhang, Rong Chen, Haibo Chen",2025-08-11T08:40:17Z,Towards Lock Modularization for Heterogeneous Environments,Auf dem Weg zur Lock Modularisierung für heterogene Umgebungen,走向异种环境的锁定模块化,http://arxiv.org/abs/2508.07756v1
55,"6G network architectures will usher in a wave of innovative services and capabilities, introducing concepts like split computing and dynamic processing nodes. This implicates a paradigm where accessing resources seamlessly aligns with diverse processing node characteristics, ensuring a uniform interface. In this landscape, the identity of the operator becomes inconsequential, paving the way for a collaborative ecosystem where multiple providers contribute to a shared pool of resources. At the core of this vision is the guarantee of specific performance parameters, precisely tailored to the location and service requirements. A consistent layer, as the abstraction of the complexities of different infrastructure providers, is needed to simplify service deployment. One promising approach is the introduction of an over-the-top broker for resource allocation, which streamlines the integration of these services into the network and cloud infrastructure of the future. This paper explores the role of the broker in two split computing scenarios. By abstracting the complexities of various infrastructures, the broker proves to be a versatile solution applicable not only to cloud environments but also to networks and beyond. Additionally, a detailed discussion of a proof-of-concept implementation provides insights into the broker's actual architectural framework.","6G网络架构将带来一波创新服务和能力,引入了分裂计算和动态处理节点等概念。这涉及到一种模式,即获取资源时能够与不同的处理节点特点完全一致,确保一个统一的界面。在这种格局中,操作者的身份变得无关紧要,为多个提供者为共享资源库作出贡献的协作生态系统铺平了道路。这一愿景的核心是保证具体的业绩参数,精确地根据地点和服务要求量身定做。需要有一个一致的层次,因为不同基础设施提供者的复杂性的抽象化,以简化服务部署。一个有希望的方法是引入一个资源分配的超顶级中介,简化这些服务与未来网络和云层基础设施的整合。本文探讨了经纪人在两种分裂计算假设中发挥的作用。通过抽象各种基础设施的复杂性,经纪人证明它是一个不仅适用于云层环境,而且适用于网络及以后的多用途解决方案。此外,详细讨论验证概念的实施为经纪人的实际建筑框架提供了深刻的见解。","Ingo Friese, Jochen Klaffer, Mandy Galkow-Schneider, Sergiy Melnyk, Qiuheng Zhou, Hans Dieter Schotten",2025-08-11T08:24:23Z,Over-the-Top Resource Broker System for Split Computing: An Approach to   Distribute Cloud Computing Infrastructure,"Über-die-Top-Ressourcen-Broker-System für Split Computing: Ein Ansatz, um Cloud Computing-Infrastruktur zu verteilen",分散计算资源经纪系统:分配云计算基础设施的方法,http://arxiv.org/abs/2508.07744v1
56,"In this paper, we investigate: ``How can a group of initially co-located mobile agents perpetually explore an unknown graph, when one stationary node occasionally behaves maliciously, under an adversary's control?'' We call this node a ``Byzantine black hole (BBH)'' and at any given round it may choose to destroy all visiting agents, or none. This subtle power can drastically undermine classical exploration strategies designed for an always active black hole. We study this perpetual exploration problem in the presence of at most one BBH, without initial knowledge of the network size. Since the underlying graph may be 1-connected, perpetual exploration of the entire graph may be infeasible. We thus define two variants: \pbmPerpExpl\ and \pbmPerpExplHome. In the former, the agents are tasked to perform perpetual exploration of at least one component, obtained after the exclusion of the BBH. In the latter, the agents are tasked to perform perpetual exploration of the component which contains the \emph{home} node, where agents are initially co-located. Naturally, \pbmPerpExplHome\ is a special case of \pbmPerpExpl. Agents operate under a synchronous scheduler and communicate in a face-to-face model. Our goal is to determine the minimum number of agents necessary and sufficient to solve these problems. In acyclic networks, we obtain optimal algorithms that solve \pbmPerpExpl\ with $4$ agents, and \pbmPerpExplHome\ with $6$ agents in trees. The lower bounds hold even in path graphs. In general graphs, we give a non-trivial lower bound of $2\Delta-1$ agents for \pbmPerpExpl, and an upper bound of $3\Delta+3$ agents for \pbmPerpExplHome. To our knowledge, this is the first study of a black-hole variant in arbitrary networks without initial topological knowledge.","在本文中, 我们调查 : “ 当一个固定的分子节有时在对手的控制下有恶意行为时, 一个固定的分子节会永远探索一个未知的图表 ? ” 我们称之为“ Byzantine black hole (BBH) ” , 在任何给定的回合中, 它可能会选择摧毁所有访问的代理人, 或者没有。 这种微妙的力量会极大地破坏为始终活跃的黑洞设计的经典探索策略 。 我们研究这个永久的探索问题, 在大多数BBBH , 没有初始的网络大小知识。 由于底底色图可能连接$ 1, 整个图形的永久探索可能不可行 。 我们因此定义了两种变式:\ pbm Pyzart\\ pregl\ prepl h 黑洞。 在前方, 代理人的任务是对至少一个组件进行永久的探索, 在BH 模型排除后获得的。 在后, 代理人的任务是对包含必要 emph{ home rodeal 3 的部件进行永久的勘探。 。 在前, romodemodeal rial rial exp rodeb rodeb rode romodeal romodeal rodeal rode listal listal listal rodudeal listal.","Adri Bhattacharya, Pritam Goswami, Evangelos Bampas, Partha Sarathi Mandal",2025-08-11T07:27:22Z,Perpetual exploration in anonymous synchronous networks with a Byzantine   black hole,Dauerhafte Exploration in anonymen Synchronnetzwerken mit einem byzantinischen Schwarzen Loch,在有拜占庭黑洞的匿名同步网络中进行长期探索,http://arxiv.org/abs/2508.07703v1
57,"Federated learning (FL) enables collaborative model training across decentralized clients without sharing local data, thereby enhancing privacy and facilitating collaboration among clients connected via social networks. However, these social connections introduce privacy externalities: a client's privacy loss depends not only on its privacy protection strategy but also on the privacy decisions of others, propagated through the network via multi-hop interactions. In this work, we propose a socially-aware privacy-preserving FL mechanism that systematically quantifies indirect privacy leakage through a multi-hop propagation model. We formulate the server-client interaction as a two-stage Stackelberg game, where the server, as the leader, optimizes incentive policies, and clients, as followers, strategically select their privacy budgets, which determine their privacy-preserving levels by controlling the magnitude of added noise. To mitigate information asymmetry in networked privacy estimation, we introduce a mean-field estimator to approximate the average external privacy risk. We theoretically prove the existence and convergence of the fixed point of the mean-field estimator and derive closed-form expressions for the Stackelberg Nash Equilibrium. Despite being designed from a client-centric incentive perspective, our mechanism achieves approximately-optimal social welfare, as revealed by Price of Anarchy (PoA) analysis. Experiments on diverse datasets demonstrate that our approach significantly improves client utilities and reduces server costs while maintaining model performance, outperforming both Social-Agnostic (SA) baselines and methods that account for social externalities.","联邦学习(FL)使分散客户之间的合作模式培训成为合作模式,而没有分享当地数据,从而增进隐私,便利通过社交网络相连接的客户之间的协作。然而,这些社会联系引入了隐私外差:客户的隐私损失不仅取决于其隐私保护战略,而且取决于他人的隐私决定,通过多点互动通过网络传播,通过多点互动传播(FL)进行传播(FL)使分散客户之间的协作模式培训,使分散客户之间的协作模式培训成为协作模式,而没有分享当地数据,从而在不分享多点传播模式的情况下,系统地量化间接隐私渗漏。我们把服务器-客户互动作为一种两阶段的Stackelberg游戏,服务器作为领导,优化激励政策,客户作为追随者,从战略角度选择其隐私预算,通过控制新增噪音的大小来决定其隐私保护程度。为了减轻网络隐私估计中的信息不对称,我们提出了一个中值的维护隐私机制,以接近平均外部隐私风险。我们从理论上证明平均地点估算师的固定点的存在和趋同,并为Stacelberg Nash Equilililifiliriririumriumriumriumiumium (Syal-listral Alistral-listal-liveral-listal-listal laview-lax) asal lavelal acal acal view violviolviolvioldsal bys","Chenchen Lin, Xuehe Wang",2025-08-11T06:53:32Z,Multi-Hop Privacy Propagation for Differentially Private Federated   Learning in Social Networks,Multi-Hop-Privacy-Propagation für differenziert privates Federated Learning in sozialen Netzwerken,在社会网络中通过多种隐私促进不同私人的联邦学习,http://arxiv.org/abs/2508.07676v1
58,"Serverless computing has transformed cloud application deployment by introducing a fine-grained, event-driven execution model that abstracts away infrastructure management. Its on-demand nature makes it especially appealing for latency-sensitive and bursty workloads. However, the cold start problem, i.e., where the platform incurs significant delay when provisioning new containers, remains the Achilles' heel of such platforms.   This paper presents a predictive serverless scheduling framework based on Model Predictive Control to proactively mitigate cold starts, thereby improving end-to-end response time. By forecasting future invocations, the controller jointly optimizes container prewarming and request dispatching, improving latency while minimizing resource overhead.   We implement our approach on Apache OpenWhisk, deployed on a Kubernetes-based testbed. Experimental results using real-world function traces and synthetic workloads demonstrate that our method significantly outperforms state-of-the-art baselines, achieving up to 85% lower tail latency and a 34% reduction in resource usage.","没有服务器的计算通过引入一个精细的、事件驱动的执行模式,将基础设施管理简单化,从而改变了云层应用。它的随需求性质使得它特别吸引延缓敏感和爆发性的工作量。然而,寒冷的启动问题,即平台在提供新容器时出现重大延误,仍然是此类平台的Achilles的脚趾。本文件展示了一个基于模型预测控制、预测性服务器无源列表框架,以主动减缓寒冷启动,从而改进端到端的反应时间。通过预测未来的职业,控制器联合优化集装箱前升温和请求发送,改进延缓性,同时尽量减少资源管理。我们实施了在Kubernetes测试台部署的Apache OpenWisk 方法。使用现实世界功能的跟踪和合成工作量的实验结果表明,我们的方法大大超越了最先进的基线,达到85%的低尾拉和34%的资源使用率。","Chanh Nguyen, Monowar Bhuyan, Erik Elmroth",2025-08-11T05:45:28Z,Taming Cold Starts: Proactive Serverless Scheduling with Model   Predictive Control,Zähmen von Kaltstarts: Proaktive serverlose Planung mit Modellvorhersagesteuerung,塔姆冷起点:主动的无服务器排程与模型预测控制,http://arxiv.org/abs/2508.07640v1
59,"Performance prediction is essential for energy-efficient computing in heterogeneous computing systems that integrate CPUs and GPUs. However, traditional performance modeling methods often rely on exhaustive offline profiling, which becomes impractical due to the large setting space and the high cost of profiling large-scale applications. In this paper, we present OPEN, a framework consists of offline and online phases. The offline phase involves building a performance predictor and constructing an initial dense matrix. In the online phase, OPEN performs lightweight online profiling, and leverages the performance predictor with collaborative filtering to make performance prediction. We evaluate OPEN on multiple heterogeneous systems, including those equipped with A100 and A30 GPUs. Results show that OPEN achieves prediction accuracy up to 98.29\%. This demonstrates that OPEN effectively reduces profiling cost while maintaining high accuracy, making it practical for power-aware performance modeling in modern HPC environments. Overall, OPEN provides a lightweight solution for performance prediction under power constraints, enabling better runtime decisions in power-aware computing environments.","在整合CPU和GPU的多种计算系统中,对高能效计算进行绩效预测至关重要,然而,传统的绩效模型方法往往依赖详尽的离线外剖面图,由于设置空间大,大规模应用剖面图的成本高,这种剖面图变得不切实际。在本文中,我们提出了一个由离线和在线阶段组成的框架。离线阶段包括建立一个性能预测器,并建立一个初始密集的矩阵。在在线阶段,开放进行轻量的在线剖面图,利用性能预测器进行协作过滤,作出绩效预测。我们评价多种不同系统,包括配备A100和A30GPU的系统。结果显示,Opreport实现预测准确度达98.29**。这表明,在保持高准确度的同时,Opreportal有效地降低了剖面图的成本,使在现代高功率模拟环境中的功率性模型具有实用性。总的来说,开放为在电力受限的情况下进行绩效预测提供了一种轻量的解决方案,使得在有电能的计算环境中有更好的运行时间决定。","Zhong Zheng, Michael E. Papka, Zhiling Lan",2025-08-11T04:21:05Z,Coordinated Power Management on Heterogeneous Systems,Koordiniertes Energiemanagement auf heterogenen Systemen,不同不同系统协调电源管理,http://arxiv.org/abs/2508.07605v1
60,"In multi-center scenarios, One-Shot Federated Learning (OSFL) has attracted increasing attention due to its low communication overhead, requiring only a single round of transmission. However, existing generative model-based OSFL methods suffer from low training efficiency and potential privacy leakage in the healthcare domain. Additionally, achieving convergence within a single round of model aggregation is challenging under non-Independent and Identically Distributed (non-IID) data. To address these challenges, in this paper a modified OSFL framework is proposed, in which a new Feature-Guided Rectified Flow Model (FG-RF) and Dual-Layer Knowledge Distillation (DLKD) aggregation method are developed. FG-RF on the client side accelerates generative modeling in medical imaging scenarios while preserving privacy by synthesizing feature-level images rather than pixel-level images. To handle non-IID distributions, DLKD enables the global student model to simultaneously mimic the output logits and align the intermediate-layer features of client-side teacher models during aggregation. Experimental results on three non-IID medical imaging datasets show that our new framework and method outperform multi-round federated learning approaches, achieving up to 21.73% improvement, and exceeds the baseline FedISCA by an average of 21.75%. Furthermore, our experiments demonstrate that feature-level synthetic images significantly reduce privacy leakage risks compared to pixel-level synthetic images. The code is available at https://github.com/LMIAPC/one-shot-fl-medical.","在多中心情景中,一流联邦学习(OSFL)因其通信管理管理费用低而吸引了越来越多的关注,只需要一回合传输。然而,现有的基于基因模型的OSFL方法在医疗保健领域培训效率低和潜在隐私泄漏方面受到影响。此外,在非独立和同样分布的(非IID)图像下,在单轮模型汇总中实现趋同具有挑战性。为了应对这些挑战,本文件提议了一个修改的OSFL框架,在这个框架中,开发一个新的基于特性的、经过指导的校正流程模型(FG-RF)和双层Layer知识蒸馏(DLKD)集成法。在客户方的FG-RF加快了医学成像假设情景中的基因模型化模型化,同时将地平级图像而不是像素级(Pixel-II)图像合成。为了处理非IID的分布,DLKD使全球学生模型同时模拟输出对输出对输出逻辑,并调整客户端教师模型的中间层特征。在21级分组期间,对IMMIS-ML图像进行对比对比对比分析结果,在三种非基础模型上显示,将Mex-IFIFMLMLMLS-S-S-S-S-S-SDSDFDS-S-SDSDSBSL 的模型的模型的模型比前,在三种非数据框架进行大幅改进。","Yufei Ma, Hanwen Zhang, Qiya Yang, Guibo Luo, Yuesheng Zhu",2025-08-11T02:48:45Z,A New One-Shot Federated Learning Framework for Medical Imaging   Classification with Feature-Guided Rectified Flow and Knowledge Distillation,Ein neues eins-Shot-Federated-Learning-Framework für die Klassifizierung medizinischer Bildgebung mit funktionsgeführter rektifizierter Strömung und Wissensdestillation,新的以地制引校正流动和知识蒸馏法的医学成像分类单一式联邦学习框架,http://arxiv.org/abs/2507.19045v2
61,"Decentralized min-max optimization allows multi-agent systems to collaboratively solve global min-max optimization problems by facilitating the exchange of model updates among neighboring agents, eliminating the need for a central server. However, sharing model updates in such systems carry a risk of exposing sensitive data to inference attacks, raising significant privacy concerns. To mitigate these privacy risks, differential privacy (DP) has become a widely adopted technique for safeguarding individual data. Despite its advantages, implementing DP in decentralized min-max optimization poses challenges, as the added noise can hinder convergence, particularly in non-convex scenarios with complex agent interactions in min-max optimization problems. In this work, we propose an algorithm called DPMixSGD (Differential Private Minmax Hybrid Stochastic Gradient Descent), a novel privacy-preserving algorithm specifically designed for non-convex decentralized min-max optimization. Our method builds on the state-of-the-art STORM-based algorithm, one of the fastest decentralized min-max solutions. We rigorously prove that the noise added to local gradients does not significantly compromise convergence performance, and we provide theoretical bounds to ensure privacy guarantees. To validate our theoretical findings, we conduct extensive experiments across various tasks and models, demonstrating the effectiveness of our approach.","分散式微缩最大优化使多试剂系统能够通过促进邻国代理人之间交换模型更新,从而合作解决全球最小最大优化问题,从而消除中央服务器的需要。然而,分享这些系统中的模型更新有可能使敏感数据暴露为推断攻击,引起对隐私的重大关切。为了减轻这些隐私风险,差异隐私(DP)已成为广泛采用的维护个人数据的技术。尽管有其优点,但以分散式最小最大优化方式实施DP会构成挑战,因为增加的噪音会阻碍趋同,特别是在非冷却的情景中,与微缩最大优化问题的复杂代理相互作用。在这项工作中,我们提出一种名为DPMixSGD的算法,称为DPMixSGD(中等私人中下层混合式微缩缩缩增殖源),这是一种新的隐私保护算法,专门为非集中式微缩缩放式微缩放最大优化设计。我们的方法基于最先进的StorM型微缩放式微缩式算法,这是最快的解决方案之一。我们严格地证明,添加的噪音不会显著地损害聚合性调整性工作,我们提出了各种隐私权的理论性实验。","Yueyang Quan, Chang Wang, Shengjie Zhai, Minghong Fang, Zhuqing Liu",2025-08-10T23:24:27Z,Enhancing Privacy in Decentralized Min-Max Optimization: A   Differentially Private Approach,Verbesserung der Privatsphäre in dezentralisierter Min-Max-Optimierung: Ein differenzierter privater Ansatz,加强分散式最低最大最优化的隐私:区别对待的私人办法,http://arxiv.org/abs/2508.07505v1
62,"As the particle physics community needs higher and higher precisions in order to test our current model of the subatomic world, larger and larger datasets are necessary. With upgrades scheduled for the detectors of colliding-beam experiments around the world, and specifically at the Large Hadron Collider at CERN, more collisions and more complex interactions are expected. This directly implies an increase in data produced and consequently in the computational resources needed to process them. At CERN, the amount of data produced is gargantuan. This is why the data have to be heavily filtered and selected in real time before being permanently stored. This data can then be used to perform physics analyses, in order to expand our current understanding of the universe and improve the Standard Model of physics. This real-time filtering, known as triggering, involves complex processing happening often at frequencies as high as 40 MHz. This thesis contributes to understanding how machine learning models can be efficiently deployed in such environments, in order to maximize throughput and minimize energy consumption. Inevitably, modern hardware designed for such tasks and contemporary algorithms are needed in order to meet the challenges posed by the stringent, high-frequency data rates. In this work, I present our graph neural network-based pipeline, developed for charged particle track reconstruction at the LHCb experiment at CERN. The pipeline was implemented end-to-end inside LHCb's first-level trigger, entirely on GPUs. Its performance was compared against the classical tracking algorithms currently in production at LHCb. The pipeline was also accelerated on the FPGA architecture, and its performance in terms of power consumption and processing speed was compared against the GPU implementation.","由于粒子物理学界需要更高和更高的精确度,以测试我们目前的亚原子世界模型,因此,必须建立更大和更大的数据集。随着全球范围,特别是CERN的大哈德伦对流器实验探测器的升级,预计还会发生更多的碰撞和更复杂的相互作用。这直接意味着数据产生量的增加,从而增加处理数据所需的计算资源。在法国核研究中心,产生的数据数量是加固的。这就是为什么在永久储存之前必须实时大量过滤和选择数据的原因。这些数据随后可用于进行加速物理分析,以扩大我们对宇宙的当前了解,改进标准物理模型。这种实时过滤,被称为触发,涉及复杂的处理,往往发生在高达40兆赫的频率上。这有助于了解机器学习模型如何在这种环境中有效部署,以便最大限度地输送和尽量减少能源消耗量。毫无疑问,为了应对目前精密的内压电量计算,需要为此类任务和现代算法设计的现代硬件,以便应对目前精密的内压电量运行水平所带来的挑战。在炼炼炼的轨道上,其精细的液压运行率是用来在目前精细的轨道上进行。",Fotis I. Giasemis,2025-08-10T16:45:10Z,Real-Time Analysis of Unstructured Data with Machine Learning on   Heterogeneous Architectures,Echtzeit-Analyse unstrukturierter Daten mit maschinellem Lernen auf heterogenen Architekturen,以机器学习方式实时分析非结构化数据,http://arxiv.org/abs/2508.07423v1
63,"In modern computer architectures, the performance of many memory-bound workloads (e.g., machine learning, graph processing, databases) is limited by the data movement bottleneck that emerges when transferring large amounts of data between the main memory and the central processing unit (CPU). Processing-in-memory is an emerging computing paradigm that aims to alleviate this data movement bottleneck by performing computation close to or within the memory units, where data resides. One example of a prevalent workload whose performance is bound by the data movement bottleneck is the training and inference process of artificial neural networks. In this work, we analyze the potential of modern general-purpose PiM architectures to accelerate neural networks. To this end, we selected the UPMEM PiM system, the first commercially available real-world general-purpose PiM architecture. We compared the implementation of multilayer perceptrons (MLPs) in PiM with a sequential baseline running on an Intel Xeon CPU. The UPMEM implementation achieves up to $259\times$ better performance for inference of large batch sizes when compared against the CPU that exploits the size of the available PiM memory. Additionally, two smaller MLPs were implemented using UPMEM's working SRAM (WRAM), a scratchpad memory, to evaluate their performance against a low-power Nvidia Jetson graphics processing unit (GPU), providing further insights into the efficiency of UPMEM's PiM for neural network inference. Results show that using WRAM achieves kernel execution times for MLP inference of under $3$ ms, which is within the same order of magnitude as low-power GPUs.","在现代计算机结构中,许多内存工作量(例如机器学习、图表处理、数据库)的性能受数据移动瓶颈约束,但数据移动瓶颈的性能受到限制。在这项工作中,我们分析了在主内存和中央处理单位(CPU)之间传输大量数据时出现的数据移动瓶颈。在模拟中处理是一个新兴的计算模式,目的是通过在数据所在的内存单位附近或内部进行计算来减轻数据移动瓶颈。一个受数据移动瓶颈约束的普遍存在工作量的一个例子是人工神经网络的培训和推断过程。在这项工作中,我们分析了现代通用PIM结构在加速神经网络方面的潜力。为此,我们选择了UPMEMIM系统,这是第一个商业上可用的实际通用PIM结构。我们比较了PIM的多层感应器(MPL),在Intel Xepeoon CPU上运行一个连续基线。 UPMEM 执行中,使用PEMM 运行中两个小的运行规模,在PEMMM 运行中,在PIM 运行中,在运行中,在PIM 运行中,在PEMMMMMM 的运行中,在运行中,在运行中可以进一步进行。","Pedro Carrinho, Hamid Moghadaspour, Oscar Ferraz, João Dinis Ferreira, Yann Falevoz, Vitor Silva, Gabriel Falcao",2025-08-10T12:27:23Z,An Experimental Exploration of In-Memory Computing for Multi-Layer   Perceptrons,Eine experimentelle Erforschung von In-Memory Computing für Multi-Layer-Perzeptronen,多层感应器模拟计算中的实验探索,http://arxiv.org/abs/2508.07317v1
